Column2,Column11,Column12
AC NO.,POSTAL,TOTAL
120,720,42383
120,35,4300
120,14,901
120,11,701
120,2,274
120,0,190
120,0,181
120,0,163
120,0,136
120,1,135
120,1,127
120,3,102
120,0,76
120,0,74
120,1,73
120,0,62
120,0,59
120,0,58
120,0,51
120,0,29
121,807,81244
121,1406,70390
121,302,36855
121,55,8366
121,11,1733
121,17,1432
121,0,257
121,2,211
121,1,201
121,1,188
121,0,163
121,3,135
121,0,121
121,1,113
121,0,94
121,2,89
121,0,87
121,0,86
121,0,86
121,1,73
121,2,67
121,0,30
122,468,101537
122,1131,100442
122,59,13939
122,31,11280
122,12,2280
122,11,1248
122,1,505
122,1,353
122,3,228
122,0,187
122,0,135
122,1,108
122,0,88
122,0,55
122,0,50
123,661,80567
123,960,78842
123,41,7589
123,27,6402
123,13,1546
123,6,1141
123,3,491
123,0,368
123,1,362
124,544,71672
124,628,59449
124,44,7632
124,23,3314
124,6,1415
124,8,1335
124,2,355
125,940,96893
125,1210,74998
125,52,8592
125,56,8163
125,9,1478
125,5,1043
125,2,787
125,3,683
125,3,459
125,0,300
125,7,224
125,2,184
125,1,181
125,2,177
125,2,126
125,0,70
126,679,84313
126,990,77875
126,48,6515
126,45,6245
126,17,2894
126,6,1048
126,1,712
126,2,611
126,0,503
126,2,467
126,1,172
126,5,141
126,0,130
126,0,105
126,2,88
126,0,83
127,1517,108566
127,559,78510
127,93,7656
127,63,3732
127,24,2255
127,22,1110
127,3,601
127,2,522
127,0,462
127,1,443
127,2,310
127,0,195
127,2,149
127,0,110
127,1,106
127,1,95
127,0,92
127,1,77
127,0,73
127,0,68
127,0,64
127,0,58
127,2,49
127,0,43
127,1,38
128,980,109970
128,409,81228
128,52,4944
128,6,1457
128,10,1427
128,13,1082
128,2,529
128,1,407
128,0,356
128,0,100
128,0,61
128,0,59
128,0,52
128,0,44
128,0,40
129,1640,165809
129,220,30238
129,151,17168
129,30,3241
129,26,3017
129,16,1722
129,21,1564
129,5,1357
129,2,1180
129,2,880
129,9,749
129,0,700
129,1,535
129,0,486
129,2,349
129,1,322
129,0,190
129,0,133
129,0,125
129,1,88
129,0,87
130,604,91461
130,1250,63843
130,142,17509
130,20,3704
130,35,3181
130,12,1260
130,2,666
130,4,515
130,0,491
130,6,484
130,3,375
130,3,339
130,0,252
130,1,164
130,3,158
130,2,137
130,2,128
130,1,77
130,0,61
131,507,107762
131,862,95830
131,89,14762
131,8,1721
131,6,1444
131,6,1025
131,2,678
131,0,383
131,0,335
131,1,322
131,0,224
131,5,194
131,0,190
131,2,166
131,0,112
131,1,96
132,910,90595
132,2455,72848
132,157,14860
132,113,9063
132,48,2427
132,35,1807
132,9,570
132,9,501
132,1,345
132,4,305
132,9,254
132,0,232
132,1,210
132,1,191
132,1,180
132,1,166
132,1,119
132,5,114
132,0,104
132,0,92
132,1,82
132,2,53
133,1324,106481
133,598,88928
133,54,8495
133,11,2041
133,1,1293
133,13,1215
133,1,887
133,5,803
133,1,740
133,0,669
133,0,489
133,0,233
133,0,124
133,0,123
133,3,108
133,0,101
133,3,81
133,0,77
133,1,72
133,0,71
133,1,49
134,1154,93369
134,638,68553
134,32,7188
134,6,1599
134,7,1382
134,0,1236
134,3,869
134,2,377
134,0,336
134,0,328
134,0,291
134,0,241
134,0,174
134,0,160
134,0,129
134,0,104
134,0,79
134,0,63
134,0,53
134,0,46
134,0,45
134,0,45
134,0,41
134,0,40
134,0,29
134,0,27
134,0,27
134,0,25
134,1,24
134,0,24
134,0,23
134,1,22
134,1,21
134,1,21
134,0,21
134,1,19
134,0,19
134,0,19
134,0,16
134,0,16
134,0,13
135,1401,101757
135,869,89309
135,30,7316
135,16,4154
135,7,961
135,7,953
135,3,369
135,0,334
135,0,210
135,0,165
135,0,138
135,0,114
135,0,105
135,2,102
135,0,99
135,0,96
135,1,84
135,0,56
135,0,56
135,0,51
135,0,46
135,0,42
135,0,42
135,0,39
135,0,37
135,0,30
135,0,29
135,0,29
135,0,29
135,0,28
135,0,26
135,0,25
135,0,22
135,0,20
135,0,19
135,0,19
135,0,18
135,0,17
135,0,16
135,0,15
135,0,14
135,0,14
135,0,14
135,0,14
135,0,14
135,0,13
135,0,13
135,0,13
135,0,13
135,0,13
135,0,12
135,0,11
135,0,11
135,0,11
135,0,10
135,0,10
135,0,10
135,0,10
135,0,10
135,0,9
135,0,9
135,0,8
135,0,8
135,0,7
135,0,7
135,0,7
135,0,7
135,0,6
135,0,5
135,0,5
135,0,5
135,0,4
135,1,4
135,0,3
135,0,3
135,0,2
135,0,2
135,0,2
136,1219,96540
136,408,64915
136,52,9706
136,6,1946
136,11,1848
136,5,1177
136,1,911
136,0,710
136,2,540
136,0,433
136,0,377
136,0,242
136,0,214
136,1,195
136,0,151
136,0,128
136,1,122
136,0,119
136,0,113
136,1,108
136,1,101
136,0,97
136,0,69
136,0,68
136,0,27
136,0,24
136,0,21
137,1544,100829
137,710,77289
137,85,11511
137,4,1191
137,4,838
137,7,761
137,20,694
137,4,674
137,0,612
137,5,590
137,4,494
137,5,460
137,0,399
137,1,245
137,8,221
137,2,215
137,0,184
137,0,138
137,2,111
138,1873,98077
138,701,85834
138,92,19450
138,53,10719
138,4,1259
138,7,1009
138,6,914
138,1,650
138,0,628
138,3,547
138,1,544
138,6,307
138,1,287
138,9,270
138,5,191
138,1,180
138,0,173
138,0,169
138,1,129
138,1,123
138,0,113
138,0,93
138,1,82
139,1895,113904
139,858,93989
139,118,17911
139,51,4082
139,39,3487
139,26,2417
139,5,1067
139,6,811
139,2,608
139,0,594
139,1,423
139,2,388
139,3,210
139,6,163
139,2,97
139,1,89
140,2115,118133
140,392,33024
140,88,15725
140,80,10546
140,20,2545
140,38,2117
140,6,222
140,0,211
140,3,196
140,0,181
140,1,66
140,0,48
140,2,43
140,2,42
141,1657,94302
141,396,40505
141,101,14312
141,87,11396
141,79,9089
141,31,1535
141,1,382
141,0,211
141,1,208
141,0,199
141,0,157
141,0,105
141,0,85
141,4,73
141,1,73
141,1,70
141,3,58
141,1,50
141,1,46
142,1751,105424
142,418,55727
142,91,15719
142,131,14678
142,33,2293
142,15,1418
142,2,416
142,5,413
142,1,226
142,2,224
142,1,123
142,0,88
142,0,72
142,3,71
142,0,67
142,2,54
143,1650,84914
143,353,67965
143,114,16248
143,28,2941
143,9,1200
143,1,304
143,2,270
143,1,247
143,0,138
143,1,124
143,0,120
143,4,96
143,0,65
143,1,65
143,1,57
144,1883,116334
144,350,56716
144,82,14443
144,21,1996
144,12,1631
144,12,1067
144,1,577
144,0,482
144,3,451
144,0,379
144,0,240
144,0,237
144,1,231
144,0,206
144,0,192
144,2,168
144,3,161
144,3,158
144,2,137
144,2,112
144,0,110
144,2,109
144,0,103
144,0,100
144,2,91
144,0,91
144,0,61
144,0,55
144,0,43
144,0,38
145,2137,90624
145,609,63788
145,104,14311
145,29,3182
145,32,2499
145,11,1092
145,0,513
145,0,497
145,1,463
145,0,458
145,2,363
145,4,317
145,0,297
145,2,253
145,0,227
145,1,175
145,0,164
145,1,161
145,1,110
145,0,108
145,1,104
146,1984,87786
146,458,65715
146,84,13158
146,39,2528
146,31,2435
146,14,1594
146,2,867
146,2,541
146,6,320
146,1,317
146,0,230
146,2,166
146,0,119
146,0,100
147,2454,122090
147,731,91056
147,81,18673
147,14,2932
147,17,1884
147,7,1080
147,9,1003
147,1,520
147,4,409
147,0,379
148,1215,103922
148,859,97593
148,35,9354
148,26,2118
148,0,977
148,0,934
148,2,753
148,8,739
148,0,604
148,0,494
148,0,451
148,0,366
148,5,336
148,4,269
148,4,187
148,0,174
148,0,152
148,4,123
148,1,90
148,1,87
148,1,68
148,1,48
148,0,40
149,1011,103975
149,305,100741
149,61,12346
149,4,2044
149,3,1389
149,9,1037
149,9,905
149,1,767
149,2,629
149,1,540
149,3,486
149,0,159
149,6,133
149,1,74
150,1355,99529
150,860,94077
150,53,9956
150,38,4700
150,11,1864
150,15,1560
150,3,1546
150,2,946
150,2,605
150,5,418
150,1,349
150,3,312
150,1,256
150,3,250
151,946,83726
151,312,62163
151,36,10591
151,21,4142
151,15,1745
151,0,1063
151,4,999
151,17,944
151,4,724
151,0,601
151,1,559
151,1,238
151,2,221
151,0,197
151,0,141
151,1,130
152,1172,77064
152,617,76202
152,118,25908
152,39,8642
152,4,891
152,3,862
152,19,841
152,4,761
152,1,527
152,0,485
152,7,468
152,1,405
152,0,398
152,0,323
152,2,300
152,1,273
152,0,270
152,0,268
152,0,261
152,1,246
152,1,194
152,1,179
152,0,175
152,0,156
152,0,148
152,1,115
152,1,109
152,2,103
152,0,86
152,0,74
153,988,75177
153,656,74200
153,22,7785
153,9,2230
153,7,1171
153,5,1011
153,4,556
153,0,519
153,5,455
153,0,392
153,1,334
153,5,209
153,0,91
154,884,93801
154,615,89104
154,36,6547
154,5,3362
154,13,1670
154,3,1323
154,0,418
154,0,159
154,0,152
154,0,125
154,10,116
154,0,69
154,1,68
154,3,49
154,0,45
154,0,41
155,1750,84563
155,1408,79412
155,83,9563
155,35,4040
155,10,1499
155,8,1236
155,9,617
155,0,307
155,2,291
155,2,185
155,1,79
155,0,74
155,0,46
155,0,31
155,4,29
155,0,29
156,993,101456
156,451,83929
156,42,8512
156,4,1212
156,11,1189
156,3,837
156,0,515
156,2,482
156,0,154
156,0,140
156,0,139
156,0,124
156,1,92
157,917,96453
157,977,88194
157,31,6958
157,6,2470
157,0,1058
157,1,504
157,0,333
157,1,315
157,4,196
157,0,184
157,1,142
157,1,133
157,0,102
157,0,68
157,0,55
158,1438,91961
158,1251,75024
158,50,9071
158,29,2953
158,8,1388
158,12,1202
158,4,478
158,2,337
158,1,305
158,0,245
158,2,242
158,1,146
159,1070,86056
159,883,75491
159,44,6806
159,12,1904
159,24,1415
159,0,991
159,1,648
159,2,460
159,4,429
159,4,421
159,1,363
159,0,227
159,0,216
159,1,134
160,1191,94057
160,674,81909
160,47,11013
160,7,1308
160,10,1000
160,3,977
160,5,495
160,1,288
160,1,122
160,3,79
160,1,77
161,1266,73642
161,590,70900
161,63,13186
161,77,7282
161,83,5933
161,13,1067
161,6,651
161,3,526
161,0,356
161,1,243
161,2,208
161,0,185
161,1,168
161,3,155
161,3,138
162,941,96102
162,504,92803
162,40,14823
162,8,1220
162,4,950
162,6,733
162,4,500
162,0,343
162,1,262
162,0,102
163,694,66281
163,314,59043
163,45,9976
163,46,3503
163,17,2540
163,2,895
163,0,256
163,0,252
163,1,209
163,4,184
163,3,113
163,0,105
163,0,105
163,2,98
164,700,67988
164,249,51003
164,85,15173
164,16,2906
164,9,2503
164,1,896
164,5,641
164,2,615
164,0,614
164,2,483
164,2,173
165,1094,78719
165,1567,66390
165,76,9106
165,8,1284
165,3,673
165,0,460
165,4,437
165,4,319
165,0,297
165,4,143
165,0,91
165,13,76
165,0,65
166,1307,97092
166,341,67024
166,62,15362
166,19,3555
166,3,1313
166,0,476
166,2,315
166,6,190
166,0,155
166,1,139
166,3,136
166,1,129
167,1101,87172
167,209,49779
167,210,40481
167,40,10438
167,8,1845
167,8,1366
167,5,960
167,4,588
167,2,378
167,1,125
167,2,97
168,1366,108906
168,293,57732
168,89,26300
168,16,6364
168,34,4068
168,7,1653
168,8,1008
168,4,720
168,1,531
168,8,293
168,0,247
168,2,202
168,0,163
168,2,103
169,401,103637
169,804,99213
169,42,13419
169,6,2076
169,2,1190
169,0,711
169,2,381
169,0,352
169,3,206
169,1,164
169,0,153
169,0,125
169,0,111
169,0,81
169,1,78
169,1,47
170,1161,95763
170,380,85083
170,29,11176
170,14,1839
170,10,1746
170,7,1240
170,2,576
170,0,245
170,4,226
170,0,198
170,0,102
170,0,78
170,6,68
170,2,68
170,0,38
171,1773,96057
171,340,74674
171,61,12480
171,48,6523
171,42,5276
171,25,1648
171,5,234
171,1,209
171,0,190
171,2,153
171,1,120
172,1166,86567
172,485,70294
172,185,19778
172,79,14724
172,22,2032
172,14,1204
172,8,567
172,3,477
172,1,412
172,1,252
172,11,211
172,3,169
172,4,163
172,2,132
173,1251,103210
173,276,49560
173,159,37469
173,93,15820
173,18,1215
173,7,1180
173,4,1093
173,0,530
173,1,368
173,2,257
173,0,252
173,2,240
173,0,236
174,2986,103772
174,450,56623
174,146,17366
174,81,9681
174,56,4246
174,23,1938
174,7,281
174,4,260
174,3,217
174,1,142
174,3,122
174,5,110
174,1,101
175,547,90063
175,757,61228
175,168,26022
175,37,9050
175,10,2041
175,6,867
175,12,721
175,0,550
175,0,428
175,2,319
175,0,229
175,3,223
175,0,99
176,1005,79065
176,275,53796
176,67,23771
176,36,10730
176,32,5223
176,18,3088
176,7,1026
176,0,322
176,1,179
177,1028,89130
177,232,65627
177,45,12154
177,5,1623
177,2,770
177,2,554
177,1,494
177,2,262
177,0,236
178,995,69710
178,308,56989
178,112,12840
178,55,12661
178,6,1390
178,11,1271
178,5,848
178,0,620
178,3,289
178,1,232
178,0,206
178,2,190
178,0,133
178,1,130
178,2,111
179,503,102179
179,553,78581
179,22,7035
179,8,1228
179,2,620
179,0,559
179,1,509
179,0,504
179,0,385
179,0,291
179,0,263
179,2,241
179,2,215
179,0,191
179,0,156
179,0,119
179,0,93
179,0,73
179,0,50
179,0,37
179,0,35
179,0,33
179,0,26
180,2010,85802
180,554,72801
180,92,11503
180,28,3948
180,16,1873
180,8,604
180,1,476
180,7,463
180,8,424
180,5,393
180,0,380
180,0,250
180,1,205
180,0,180
180,1,104
180,0,95
180,0,90
180,1,89
180,0,71
180,0,58
180,0,42
180,0,41
181,755,71349
181,372,69967
181,33,15144
181,42,11061
181,18,1503
181,6,1356
181,1,569
181,0,554
181,0,456
181,4,412
181,0,365
181,0,315
181,2,238
181,0,109
181,0,92
181,0,87
181,0,74
181,1,74
181,1,70
181,0,66
181,0,65
181,0,54
181,0,51
182,1192,87935
182,170,62088
182,74,15477
182,25,2924
182,9,1230
182,3,702
182,2,444
182,0,343
182,0,199
182,1,180
182,2,165
182,1,155
183,933,81835
183,287,50942
183,62,18460
183,21,4699
183,14,3164
183,5,2164
183,16,1080
183,6,966
183,3,636
183,13,612
183,0,524
183,0,505
183,0,493
183,0,391
183,0,334
183,0,212
183,1,202
183,1,180
183,1,168
183,0,162
183,0,140
183,0,125
183,0,54
184,2177,75954
184,502,54365
184,303,44864
184,147,23872
184,91,8351
184,20,1349
184,4,702
184,3,652
184,5,548
184,6,504
184,4,416
184,6,346
184,3,341
184,0,192
185,1421,103682
185,393,66308
185,53,14571
185,16,13202
185,52,7448
185,6,862
185,8,853
185,1,605
185,0,465
185,0,444
185,0,352
185,0,333
185,1,241
185,0,221
185,0,152
185,1,144
185,0,122
185,0,115
185,1,96
185,1,85
185,0,80
185,0,69
185,1,68
185,0,65
185,0,65
185,0,62
185,0,56
186,886,82153
186,1799,70900
186,199,22500
186,193,19824
186,29,2105
186,14,1332
186,12,1270
186,4,373
186,3,345
186,2,309
186,2,241
186,0,175
186,10,155
186,3,127
186,3,123
186,3,112
187,1537,89364
187,840,75273
187,312,23228
187,157,10231
187,38,2257
187,15,1335
187,2,369
187,3,229
187,0,185
187,2,142
187,0,128
187,0,125
187,7,111
187,1,84
188,218,83344
188,455,48182
188,235,34262
188,63,10669
188,15,2176
188,9,884
188,0,736
188,0,630
188,0,350
188,0,342
188,0,274
188,0,270
188,1,258
188,1,200
188,1,110
188,0,95
189,2270,122729
189,537,73125
189,164,17668
189,129,11993
189,93,6729
189,21,1944
189,18,1755
189,4,349
189,1,346
189,2,308
189,1,233
189,1,232
189,1,152
189,2,122
189,3,112
189,0,95
190,993,84240
190,403,67195
190,153,13936
190,48,3582
190,31,3031
190,15,961
190,0,363
190,6,353
190,2,294
190,2,250
190,0,200
190,3,146
190,0,133
190,4,125
190,2,104
190,0,89
190,2,88
190,3,84
190,0,71
190,0,70
190,0,46
191,1061,73010
191,394,50094
191,133,15311
191,83,12102
191,45,3280
191,16,1564
191,1,168
191,0,167
191,2,163
191,1,139
191,1,125
191,1,115
191,0,105
191,1,94
191,1,70
191,0,49
192,528,62812
192,292,56297
192,48,12821
192,53,10483
192,10,2672
192,19,1551
192,3,257
192,3,178
192,0,162
192,1,159
192,0,140
192,0,116
192,0,104
192,0,81
193,974,73205
193,195,39029
193,58,14495
193,59,11215
193,27,4907
193,20,3347
193,9,1441
193,3,440
193,2,287
193,3,286
193,0,264
193,1,193
193,1,176
193,0,94
193,0,51
194,297,83883
194,1299,74762
194,91,18224
194,100,15849
194,33,3417
194,26,2509
194,17,1774
194,0,368
194,3,318
194,0,126
194,0,122
194,1,97
194,0,79
194,0,73
194,0,49
194,1,44
195,624,103683
195,1162,74194
195,140,22722
195,88,16750
195,70,10190
195,34,2073
195,3,2005
195,1,592
195,7,562
195,1,538
195,1,402
195,1,302
195,1,284
195,1,257
195,0,246
195,0,200
195,4,177
195,0,131
195,0,114
195,0,114
195,0,98
195,1,82
195,0,80
195,1,53
196,1044,100338
196,1870,86251
196,226,13780
196,218,11593
196,27,2775
196,10,1576
196,13,971
196,1,684
196,2,503
196,0,433
196,2,278
196,3,190
196,2,165
196,2,131
196,3,122
196,3,122
196,3,98
196,4,82
196,1,75
196,0,71
196,0,64
196,1,62
196,1,45
196,2,44
196,1,42
197,475,71255
197,901,63778
197,733,55491
197,268,15357
197,9,1247
197,12,1161
197,17,1032
197,6,967
197,5,528
197,1,478
197,6,378
197,3,362
197,0,247
197,3,158
197,5,74
198,1484,93541
198,461,85003
198,150,11896
198,182,11216
198,52,3010
198,25,1333
198,0,650
198,6,572
198,0,457
198,5,392
198,1,227
198,1,156
198,1,149
198,4,145
198,5,127
198,2,127
198,0,115
198,3,115
198,1,115
198,4,109
198,1,85
199,1891,92251
199,486,70930
199,107,16424
199,134,11794
199,54,5680
199,37,2451
199,6,628
199,4,339
199,2,301
199,5,242
199,1,202
199,1,149
199,0,143
199,0,112
199,0,94
199,1,57
200,754,100050
200,1887,89029
200,132,11114
200,55,5649
200,59,4128
200,22,1403
200,7,559
200,2,443
200,0,402
200,1,354
200,1,270
200,1,219
200,4,143
200,2,135
200,1,126
200,9,117
200,2,100
200,3,94
200,0,80
200,0,77
200,2,71
200,0,68
200,0,62
200,1,54
200,3,48
201,2148,104800
201,409,62387
201,137,14536
201,224,12347
201,65,4647
201,34,1659
201,1,451
201,1,321
201,4,236
201,3,155
201,3,151
201,2,136
201,1,122
201,4,120
201,1,106
201,2,101
202,1446,74158
202,390,70260
202,145,15601
202,53,7664
202,36,4057
202,40,3384
202,6,1875
202,2,548
202,1,336
202,3,264
202,0,140
202,0,120
202,1,112
202,3,103
202,2,86
203,394,70475
203,1287,57737
203,203,23682
203,310,20348
203,68,4985
203,44,3512
203,24,1666
203,7,942
203,1,363
203,1,238
203,0,209
203,1,202
203,2,191
203,2,177
203,1,164
203,0,148
204,1225,74174
204,294,62995
204,223,32916
204,148,12626
204,29,1751
204,15,1599
204,17,1297
204,1,635
204,0,551
204,3,414
204,1,406
204,1,369
204,1,332
204,0,210
204,2,188
204,0,166
204,1,157
204,3,156
204,0,136
204,1,124
204,1,119
204,1,97
204,0,94
204,1,62
204,0,60
204,0,57
204,0,51
204,0,41
205,1159,78947
205,261,61628
205,111,20865
205,142,9893
205,37,6090
205,18,1727
205,20,1430
205,0,442
205,6,438
205,3,426
205,9,414
205,0,330
205,0,319
205,2,316
205,0,245
205,1,234
205,1,221
205,3,191
205,1,152
205,1,126
205,1,114
205,0,107
205,1,101
205,2,88
205,1,78
205,0,64
205,0,61
206,1388,73297
206,456,51958
206,149,14311
206,141,10783
206,58,5054
206,14,1570
206,29,1406
206,1,759
206,3,590
206,2,465
206,0,328
206,3,282
206,3,264
206,0,200
206,0,119
206,0,93
206,4,89
206,1,85
206,0,64
207,2112,91040
207,392,52006
207,121,12392
207,88,7638
207,27,2532
207,7,1323
207,0,630
207,18,478
207,0,436
207,1,426
207,0,419
207,2,272
207,2,219
207,0,190
207,0,189
207,0,128
207,0,118
207,0,76
207,0,72
207,0,71
207,0,67
207,1,62
207,0,60
207,0,60
207,0,58
207,0,57
207,2,57
207,0,48
207,0,39
207,0,38
208,1209,102225
208,146,41233
208,133,13787
208,42,6441
208,1,2492
208,18,1356
208,2,898
208,6,740
208,1,684
208,7,593
208,0,566
208,0,480
208,8,365
208,0,349
208,0,137
208,1,124
208,0,108
208,0,70
208,0,65
208,0,52
208,0,46
209,1848,84864
209,1091,71579
209,168,16430
209,41,3488
209,21,2009
209,16,1258
209,3,687
209,9,425
209,4,354
209,0,208
209,2,198
209,1,188
209,2,186
209,0,109
209,0,96
209,1,79
210,949,79364
210,463,65512
210,388,33426
210,98,16501
210,19,2208
210,3,768
210,8,629
210,5,610
210,5,522
210,0,410
210,0,399
210,0,385
210,0,382
210,1,274
210,0,262
210,0,163
211,1370,111075
211,341,60763
211,86,17062
211,14,10845
211,50,6776
211,23,1996
211,0,1219
211,2,998
211,6,753
211,2,477
211,2,453
211,1,368
211,0,343
211,1,250
211,0,191
211,0,135
211,3,124
211,0,115
211,1,78
211,1,77
212,1573,101901
212,1014,81180
212,266,19699
212,145,11234
212,20,943
212,6,815
212,5,722
212,5,614
212,2,557
212,2,535
212,2,532
212,10,393
212,0,389
212,0,331
212,2,214
212,1,194
212,5,193
212,1,134
212,1,134
212,4,131
212,0,100
212,1,92
212,0,80
212,0,79
213,1218,90348
213,562,51799
213,131,11828
213,66,6657
213,9,1520
213,26,1055
213,19,1036
213,3,613
213,7,487
213,6,404
213,1,348
213,2,312
213,0,272
213,5,268
213,2,121
213,0,101
214,2108,92314
214,383,42004
214,190,30937
214,59,10534
214,29,4040
214,17,2866
214,30,1569
214,1,915
214,4,446
214,4,436
214,4,282
214,1,269
214,0,182
214,1,167
214,1,163
214,2,161
214,0,142
214,0,138
214,1,127
214,0,124
214,1,116
214,0,93
214,0,88
214,0,87
214,0,75
214,0,70
214,2,62
215,2112,88274
215,591,63011
215,100,15063
215,36,3766
215,16,1965
215,11,1054
215,1,239
215,1,196
215,1,195
215,0,177
215,0,136
215,1,129
215,1,108
215,2,92
215,0,71
215,2,60
216,1757,76843
216,888,59471
216,154,12706
216,129,10203
216,10,1355
216,7,756
216,1,494
216,7,444
216,5,341
216,1,312
216,0,297
216,1,233
216,1,140
216,5,131
216,0,129
216,2,106
216,0,103
216,1,96
216,1,80
216,0,56
216,1,52
216,1,38
217,1505,73110
217,693,64600
217,309,22413
217,126,6544
217,51,5327
217,23,1913
217,28,1568
217,3,520
217,3,399
217,2,320
217,1,316
217,2,157
217,4,152
217,0,133
217,3,100
217,0,98
217,2,86
217,1,84
218,586,68556
218,424,56153
218,1146,37380
218,99,9213
218,39,3667
218,18,1124
218,6,643
218,0,499
218,1,448
218,0,417
218,7,411
218,0,318
218,2,246
218,0,244
218,2,205
218,3,203
218,0,175
218,0,133
218,2,133
218,2,121
218,0,121
218,1,104
218,2,100
218,0,90
218,1,79
218,3,79
218,0,66
219,1203,71347
219,373,66050
219,404,22682
219,168,13851
219,19,2338
219,20,1957
219,29,1941
219,2,890
219,0,620
219,0,408
219,0,389
219,0,303
219,1,187
219,3,171
219,1,107
219,3,97
220,1677,68730
220,411,66363
220,186,16731
220,182,13376
220,51,3651
220,24,2171
220,34,2139
220,6,795
220,1,716
220,19,544
220,2,342
220,1,323
221,574,88474
221,827,64125
221,169,34216
221,84,10136
221,22,1778
221,9,1056
221,0,938
221,2,672
221,6,672
221,1,658
221,0,532
221,0,413
221,5,318
221,1,284
221,2,259
221,2,247
221,0,126
221,5,122
221,0,96
221,0,87
221,1,85
221,0,80
222,1609,89315
222,674,88945
222,123,15336
222,105,9944
222,19,2188
222,4,1978
222,13,1159
222,21,878
222,5,690
222,0,684
222,1,628
222,0,495
222,2,428
222,7,416
222,2,319
222,2,216
222,1,195
222,1,175
222,0,119
223,307,74153
223,1289,70614
223,124,37727
223,123,12519
223,19,2816
223,14,1786
223,15,1454
223,7,1105
223,0,492
223,1,436
223,1,376
224,778,92282
224,1073,69175
224,176,19162
224,104,8911
224,17,2091
224,37,1412
224,6,1342
224,8,654
224,0,582
224,2,437
224,3,415
224,3,342
224,1,319
224,0,264
224,2,199
225,546,85211
225,1029,68296
225,136,13735
225,48,4194
225,42,2807
225,8,1673
225,4,509
225,0,390
225,5,315
225,0,178
225,0,166
225,2,119
225,0,88
226,2248,89117
226,583,36976
226,115,12241
226,150,11665
226,105,8107
226,27,1647
226,8,395
226,4,298
226,5,231
226,3,212
226,7,202
227,1409,75902
227,371,59416
227,162,31870
227,111,17654
227,6,1537
227,3,1154
227,7,813
227,3,700
227,6,625
227,2,497
227,5,454
227,0,441
227,2,436
227,4,432
227,1,430
227,1,161
228,2090,82331
228,657,76406
228,100,19371
228,23,2432
228,3,1224
228,9,903
228,0,518
228,4,470
228,4,464
228,1,456
228,1,329
228,9,318
228,2,310
228,4,295
228,0,235
228,2,224
228,2,193
228,0,143
228,0,139
228,1,117
228,0,98
228,0,95
228,1,69
228,0,59
228,0,59
228,0,52
229,1692,109828
229,2107,93618
229,125,14197
229,9,3109
229,29,1599
229,5,1097
229,9,684
229,2,447
229,1,142
229,6,121
229,0,95
229,2,79
229,0,55
229,0,50
230,999,88804
230,1748,77135
230,87,10753
230,30,4037
230,15,1094
230,11,930
230,1,315
230,4,242
230,1,183
230,1,134
230,2,134
230,1,103
230,0,97
230,1,81
230,0,73
230,0,70
231,1560,90681
231,802,65849
231,131,18202
231,10,2127
231,12,1332
231,15,1218
231,2,1145
231,8,878
231,2,831
231,2,272
231,0,201
231,0,130
231,0,103
232,1551,87744
232,759,60859
232,190,13899
232,42,3234
232,19,1272
232,13,1036
232,19,981
232,3,324
232,9,271
232,4,177
232,0,175
232,1,129
232,0,55
233,1246,87473
233,648,58804
233,172,12292
233,49,3541
233,32,2447
233,8,782
233,11,637
233,5,436
233,1,294
233,1,235
233,0,198
233,2,185
233,0,161
233,0,150
233,0,122
233,2,79
234,2148,101541
234,722,46141
234,189,14571
234,25,1596
234,14,1444
234,9,1214
234,23,1102
234,7,754
234,8,323
234,3,279
234,2,234
234,2,213
234,3,212
234,3,162
234,2,132
,489946,46236716
